,user_id,sum,last
3083,VSCVID19257,75,5
3084,LMFTRJ49584,32,3
3085,DTVAHP64829,90,4
3086,WPZJZG81928,90,5
3087,JKXKEF68760,120,8
3088,KLNFET85321,60,3
3089,CFPHRO20725,54,5
3090,ZRVKGL40516,119,6
3091,YZRIAR90762,78,5
3092,FFZZLE15049,38,2
3093,UVZBQB77019,49,2
3094,GNULBC82017,59,4
3095,HOWIID06156,59,3
3096,GSVKMB63780,62,5
3097,QIVLYZ07172,74,5
3098,AEAFME62459,69,5
3099,HDGCFI43778,76,4
3100,UHUAEK36220,63,4
3101,IKMPDE39498,103,6
3102,DOXTBN75323,72,3
3103,JAZMJH05909,40,2
3104,INSBAZ22850,103,7
3105,KIQRIM36148,90,5
3106,TMSLUV66832,54,3
3107,EYMPWY16883,69,6
3108,NIXXPU81050,36,2
3109,WIOBAX75880,76,5
3110,VOHGLL81508,75,5
3111,RPGUMT59275,25,3
3112,HXDLYV50212,82,5
3113,MMIPZN06946,57,5
3114,DLSHNF21733,67,4
3115,BYPFGZ32559,58,2
3116,KOKOIR48021,82,5
3117,RBSHMM99241,109,6
3118,QXRADU71503,89,5
3119,DYVKWT11819,67,3
3120,QOZAHY63118,67,4
3121,ABJLCH72983,60,4
3122,YOTPUJ60434,95,5
3123,YZRYDC76171,92,3
3124,CYREQC27930,73,5
3125,QAQMVB14227,158,9
3126,SYHOYE73564,54,3
3127,XRFWPH47041,73,4
3128,QFBOWM56496,44,3
3129,CCLBTF53230,59,5
3130,EHBGGF79633,80,5
3131,GYEGSP43133,135,7
3132,WTHGNK71687,41,3
3133,VJZMOI14012,56,4
3134,BMNTWJ98251,80,5
3135,VHYSMN04933,69,3
3136,ENVVYE80871,58,3
3137,QVNAEF83996,43,3
3138,KGQGYP75047,94,5
3139,IBMYVO77320,54,3
3140,YFQCUH60810,114,8
3141,THPDPX79280,45,3
3142,DPSHUU28545,64,5
3143,JXIXZC66396,90,5
3144,PCFPKT59924,29,2
3145,WHCKIB77374,78,4
3146,AJPHKD42985,61,3
3147,GRQWHY54485,64,3
3148,TLDUTX96036,90,6
3149,UUTKKN14939,42,3
3150,BMYFXI08934,90,5
3151,TGOXIU17647,106,6
3152,TRGGSO44724,71,4
3153,XGYKVF88146,95,6
3154,TWFWFT42265,108,6
3155,RXSWXR63872,29,3
3156,RXEPCW39605,66,4
3157,PVHQHU46725,105,7
3158,RYWXYS48537,97,5
3159,EGRSEJ08318,44,4
3160,EMRSXU08810,78,4
3161,IKTEJJ77004,58,4
3162,TQOLCL32214,80,5
3163,JJQMMJ12154,63,5
3164,MUMJTZ78353,49,2
3165,BFAOLW28784,87,5
3166,XKWNXB28184,75,5
3167,CBHBXC16616,71,4
3168,HFEFWY08677,67,4
3169,STZUAL08649,60,4
3170,SGOBNL39036,117,7
3171,ODPIFK69383,105,7
3172,EAYXZM74507,81,4
3173,ZPTWXA79611,14,2
3174,XKDBVC07282,10,0
3175,HVHRLX53831,55,4
3176,BHBCPS84898,76,5
3177,GWYMDM94003,109,5
3178,MGUQRE46553,48,4
3179,GXPRBS17478,84,5
3180,AELRRJ81309,54,4
3181,BRLKWD80162,38,1
3182,DGRWVF07231,32,3
3183,GHASEB20569,131,8
3184,PDZOGS89038,69,4
3185,MZWRTG54040,63,4
3186,MWGCXT07464,91,5
3187,MGCHBC96107,50,3
3188,CUTNAD51739,121,6
3189,OVHDRE59893,76,5
3190,UDWNQP31818,81,4
3191,LVJJJT84827,50,3
3192,DSJAQM62926,78,3
3193,LJGSWN81876,45,4
3194,TMHBKI87857,92,6
3195,DNTCLE61951,37,3
3196,ORYNYW23659,60,3
3197,YLQEII62381,62,4
3198,XBJAVR48118,53,3
3199,QLELAB26528,26,3
3200,LIPCTB81939,63,4
3201,JXSBZL91698,62,4
3202,AKLHXH33944,96,5
3203,ZBBGWT25653,50,3
3204,NCXTLX41266,33,1
3205,ATRFOT66544,67,3
3206,OVTNGS98381,52,4
3207,TOPJYT70259,77,6
3208,MTGGUY24491,48,3
3209,ZJVFIZ55788,156,9
3210,ZZVJSC63002,16,0
3211,NQZMYI12819,110,6
3212,VLDQXE48343,38,3
3213,RAXBWB41891,68,3
3214,SSPXFY71479,54,3
3215,TGIHCC77784,77,4
3216,GBGYJW02638,96,6
3217,MCRRHK60717,26,2
3218,ZOMILW06571,116,6
3219,VDWEOL66628,36,2
3220,RVBOXK80898,77,4
3221,JDDDPY76779,102,6
3222,CCNJBC81582,85,5
3223,ALCQII05057,67,4
3224,TOAMQW22462,89,6
3225,JNNHWR99742,109,6
3226,WBREBD96707,61,4
3227,EQTUBW79074,33,3
3228,TMEXSF19741,45,3
3229,XBVKOO53795,140,9
3230,SVIGQL98776,71,3
3231,FHJWRV64104,102,7
3232,PVTCND97980,61,4
3233,SRJXAM69897,144,8
3234,YSNZMX44773,72,4
3235,LZSALS19165,24,3
3236,FHRZMH44767,76,6
3237,ZNGDIB74322,55,4
3238,KMSZVA90905,38,3
3239,DUTNVF71571,80,6
3240,GLCOQP09000,74,5
3241,NUJDNE84308,78,4
3242,VPCPCY01110,57,3
3243,MNOBKA76326,103,6
3244,XTXKCX85416,57,5
3245,QQJZWE92643,91,6
3246,UKAOVV73358,67,4
3247,CWEDRJ03608,100,6
3248,YIPFTN16573,84,4
3249,YVRDPP97275,40,2
3250,OEXBVZ57693,75,4
3251,XUEEVG47313,69,4
3252,MGQUVM73649,24,1
3253,DLAKNY21801,51,3
3254,CGQAWT18895,44,4
3255,IQSLQS66481,82,5
3256,QJAMOY52950,102,6
3257,CHMUHF79070,81,5
3258,ZOODSR00675,80,4
3259,WCZOZJ97676,139,7
3260,YQPCRM87245,32,2
3261,NEBKSS22176,55,2
3262,ZZZDAA91658,72,5
3263,DDNRQM90033,16,2
3264,HJGHUN17551,46,4
3265,JRROIE76716,71,6
3266,PWRHIG36675,39,2
3267,QHTUOX52882,90,5
3268,UIRWUO66253,28,2
3269,TNWZMV68451,72,4
3270,SNXKKO54440,61,4
3271,VJHBPG12709,47,4
3272,MJYFWT23777,74,4
3273,TMXPEL04119,117,7
3274,IJGRMN19814,30,1
3275,LFYPMF61617,130,9
3276,PRMKGS14574,82,4
3277,TUPRNE60457,90,5
3278,FFGFMQ22275,85,5
3279,MOOTCC06601,66,5
3280,MMCDND48069,54,3
3281,NIIFRG42471,42,2
3282,ZDTZLH65843,102,6
3283,DFMBCP51106,93,7
3284,KQSQMF38326,56,4
3285,CWQDXG66434,42,3
3286,ZFCIMJ68316,121,6
3287,SLHXPM48917,56,4
3288,WNENEQ63070,69,2
3289,BIAYZP14712,81,6
3290,MMCXFB55196,60,3
3291,NJLCIA61509,100,7
3292,ZCTLNT27967,54,3
3293,LADAOY11963,74,5
3294,RDLMRS60775,86,5
3295,HTSZFE49546,80,5
3296,DOINPB86603,42,2
3297,UJKYEU50006,83,5
3298,PRFIQE67756,93,6
3299,RJSMAK69710,64,4
3300,HZIMAF44634,58,4
3301,SVDZIB02176,69,3
3302,PWFVXY07259,56,4
3303,KJSNZE12396,45,2
3304,KMVMYP33486,54,2
3305,GUJPYS66202,54,3
3306,UKXXXA95765,54,3
3307,QOBXKO72855,140,7
3308,HORQIA40338,109,6
3309,KDICJA94676,48,3
3310,IJFEPJ07015,60,5
3311,VBQTOA53393,66,3
3312,CWEHEA39539,79,5
3313,EFVAKL48332,26,3
3314,YDUSHJ00509,91,5
3315,YDGXWS83626,57,4
3316,JYBQBB44340,93,5
3317,TMZOCK26069,94,4
3318,TVMUWI63989,58,3
3319,VISETN99880,96,5
3320,KJTBDU17618,94,7
3321,EHAGXO70593,45,4
3322,NNEJGZ97505,66,6
3323,ZJJMDN73491,47,4
3324,UDXBBE01671,84,5
3325,BENJHT24892,26,2
3326,ISVCDN02477,66,4
3327,MOFGMY18776,97,6
3328,QWPCTV21211,70,4
3329,ZSVJPN73992,72,4
3330,TOPOCN58383,89,5
3331,ZVRPVM34461,49,2
3332,WSBNMZ30008,64,4
3333,ZQUSWK74998,124,7
3334,QJJHLC24733,107,7
3335,CZCZQN69835,93,5
3336,BOUKIR90856,90,5
3337,ZHLXOL01635,69,4
3338,PRAKKL49229,128,6
3339,HATZGR79145,90,5
3340,AHBTMT99234,60,3
3341,ETYPAO50740,117,6
3342,WLWJZT81184,90,5
3343,ZUZDBI27300,74,4
3344,TZDOBR76063,81,5
3345,VBTCEJ35790,83,5
3346,OVZAXJ82391,63,4
3347,ZUQDLG32507,99,6
3348,DSAFHW81489,64,5
3349,CVBUYR56456,76,4
3350,OVZWEQ71117,82,4
3351,QVPNQF45139,73,4
3352,VODSKO36130,59,4
3353,OORJFY80157,57,3
3354,XLECQJ50680,56,5
3355,TWZCAT14923,112,7
3356,GTBIWC07308,36,1
3357,PXOLGX79322,76,6
3358,PWHBLN00693,62,5
3359,TIYJMA38018,50,2
3360,IQGDZH57888,51,3
3361,OUCFWX30300,93,6
3362,CQREQV29785,110,7
3363,RZBUTP51793,121,6
3364,NRJZKS18184,80,5
3365,ENRWOO70441,51,2
3366,RARCUR00201,41,3
3367,MMZTZH96705,90,5
3368,AZQSUS25681,65,3
3369,ELMSCK50751,126,7
3370,UBZPCT69936,54,3
3371,MRHCBG52332,81,5
3372,MZDFOT99320,99,7
3373,ZYKKHY81204,126,7
3374,EYRIKC68437,53,3
3375,WZSEIC88813,44,1
3376,GUGPQV37152,58,5
3377,RAQAYO44128,44,2
3378,WWVHDY35244,38,3
3379,EUXPOX25368,69,5
3380,CFOLUN06376,61,4
3381,BZPZII93088,117,7
3382,CENXBY21754,52,4
3383,ITZPYG33390,100,6
3384,DTRUAS86353,59,4
3385,DHVJEF87404,24,1
3386,CRTRTA23368,71,4
3387,PFEACA58549,91,5
3388,RBRIAM67371,22,3
3389,WSUCMT33352,41,3
3390,PSXMLY72353,54,3
3391,WBODCI68056,117,7
3392,DAZOGV39205,56,4
3393,VZHXWL15835,112,6
3394,NCJKTM61241,64,4
3395,ENBTUH02642,55,3
3396,LTHOQE70291,49,2
3397,LTWMZA86423,52,3
3398,YKNYMH94155,28,2
3399,SGZTNX61549,61,3
3400,JYGPIX19957,54,3
3401,MUUOHI76114,61,4
3402,PUYVCO19977,71,4
3403,WCKMTJ30585,54,3
3404,CJEGMT80402,72,4
3405,WYUBWL68743,63,3
3406,QEZPWP64624,77,5
3407,QAHCHG61779,116,8
3408,ELCMOM82869,83,5
3409,BNKSGD93233,60,3
3410,VFIGOZ06900,103,7
3411,CWMLLQ68288,43,4
3412,XLSNRG38449,88,6
3413,XROTAB39423,36,2
3414,MYBQMR36212,86,4
3415,UYBQGU86422,69,4
3416,TZCBVL19242,98,6
3417,PZDXPV22811,35,2
3418,VKSJBJ65531,74,4
3419,IEXCQA00139,34,3
3420,QGQGMQ99512,106,5
3421,KEJWGV64664,81,6
3422,MZLGKK29604,58,3
3423,BMLBYD58469,82,7
3424,DBTYFU42447,38,2
3425,VYZBEX63216,36,2
3426,YEPWVW97508,42,3
3427,IAXAJC36672,73,4
3428,CNDHPW58989,48,4
3429,GXOGVI08944,65,3
3430,BGWSSI43614,47,2
3431,LFJUOZ99647,111,7
3432,CKBDDJ06731,77,5
3433,HOCCVU15788,80,5
3434,DMRBHP87067,89,6
3435,WZIDYO64023,74,5
3436,GSWSSY79950,72,4
3437,THUUXT33508,59,4
3438,SJXADW78643,51,5
3439,HADVGG24071,51,3
3440,NTDJBO83520,46,2
3441,WEWBYJ28785,93,4
3442,KJBQAN91738,28,2
3443,EZTURD63228,55,4
3444,KHHLFS74413,53,4
3445,TRBZMC50206,77,4
3446,PTVYMB21328,87,5
3447,DBFNMK85615,61,3
3448,KLDJHJ72856,59,3
3449,KGGWIY24059,59,5
3450,RLJLXW58200,66,6
3451,LPKRRH23179,70,4
3452,KZPQBW29090,66,4
3453,QXSNTB35330,81,4
3454,IHPZBH97205,76,5
3455,INEOGH00216,47,3
3456,YHLHHB60207,50,3
3457,SVIRNR13186,49,3
3458,RZRMEF01813,135,8
3459,WXIAVM22274,42,1
3460,HJMSRY88425,37,3
3461,CQBHRA97969,97,6
3462,VJYKKV40397,93,5
3463,NEIOBF62857,64,4
3464,AAQNJU80259,66,4
3465,URQDXQ23544,69,4
3466,XMSNIB02499,87,5
3467,LOBAQP62454,108,6
3468,VHLCII38300,129,7
3469,PHDAGW97988,87,6
3470,HPHCDP86995,28,3
3471,ALTXDC96203,83,5
3472,XIENYD11944,93,5
3473,UUJGQC34042,29,1
3474,YMIGXN75807,108,6
3475,DUWNPJ29065,79,6
3476,LQOSEU75791,59,5
3477,VEMXVU84051,80,6
3478,SWDLRY40401,78,5
3479,JVMYGB19391,93,6
3480,KBUGKM08603,46,3
3481,XFQSXB30845,50,3
3482,QCSLBF55937,120,7
3483,CLSNSS44487,48,4
3484,TRIKAO61544,80,4
3485,CHTRGP65744,42,2
3486,UQQOOY13491,74,4
3487,MSRUYB75457,70,4
3488,WQLIVB42881,85,5
3489,FLECZO87419,90,5
3490,WYYGPW73657,38,2
3491,RHPSRU37725,147,8
3492,MLHTTS29462,84,6
3493,CIYEGY68090,93,6
3494,BFCMSL61510,56,5
3495,OSELLP59761,117,6
3496,ROTEXD42862,83,5
3497,KAXKXT56057,72,4
3498,YDNRTP39038,73,4
3499,RODLMQ73678,40,3
3500,ZHAYJC20102,85,6
3501,YWLABC18678,39,2
3502,YUSORE42854,82,4
3503,LBRWZJ21911,36,2
3504,DDEMFR47392,88,6
3505,CFNKKW71074,61,4
3506,HZYGQW13454,37,4
3507,KGCZNJ27370,102,7
3508,APABRG75859,56,2
3509,RPFWYB87741,60,3
3510,AWTQBX56685,71,3
3511,ILBILH78492,31,3
3512,TBYJAJ12867,90,5
3513,HECWTP22393,51,3
3514,VALXIJ94725,61,3
3515,HLHYWJ24563,69,3
3516,KHPHTX46063,72,4
3517,HZCITV21786,14,2
3518,CSWYMR36897,63,3
3519,IQBGAJ45774,65,3
3520,GAYRWB99761,32,1
3521,NDKGJJ09570,23,1
3522,ILVBUZ55951,51,5
3523,ECRCAK38902,91,6
3524,XKETSY60253,127,8
3525,QHUFAP34583,60,3
3526,JSDREN03800,141,8
3527,LQXSFO89334,60,3
3528,BRDWHB00489,36,3
3529,LQXBRL51034,59,4
3530,EDMVCD45332,59,4
3531,JAFAND15206,64,6
3532,VFHKZP08546,101,6
3533,ABVOJH70659,68,4
3534,CVUJBD26707,51,3
3535,JDHBXZ88149,72,4
3536,IBATBM42962,26,2
3537,KCBWGM82045,16,1
3538,KCUVUO89783,56,3
3539,PNQPJY02310,15,0
3540,JZCYSI84481,76,5
3541,OMXFCJ83154,50,5
3542,VJBMZG84314,59,4
3543,SUDBKO27125,68,4
3544,IANUMA43719,37,1
3545,TQCDWN13607,72,4
3546,BVIRFY26563,93,6
3547,MXUNVL25512,114,6
3548,IVAEXZ72831,83,5
3549,ZHKGYL62438,73,4
3550,KLRMRX07493,95,6
3551,LWOWII49141,93,6
3552,RUWQMN50473,96,7
3553,FEKYTS89089,72,4
3554,LRDHRO81531,59,3
3555,UFRUON95907,33,3
3556,EPXNBZ43198,72,4
3557,KBZRYJ57299,109,6
3558,LNTUPA64540,65,4
3559,WKAZJB73582,101,7
3560,KQQYPO21592,36,1
3561,WJMIXI90142,52,4
3562,MZOUDY58299,22,1
3563,DQUZGO58213,50,4
3564,RCBRPB30442,71,4
3565,RNREXE70655,67,4
3566,FLXMPD13759,122,6
3567,PSEBKM00595,68,3
3568,FXZHCQ49369,85,4
3569,JIIEYJ12221,65,3
3570,KRYWMA10725,31,2
3571,SKZWGU93131,90,7
3572,OVRMUY81048,71,4
3573,HWBDPK44295,135,6
3574,QQOFWH11357,67,3
3575,NZCCZW49254,101,7
3576,LXTRTT00220,42,2
3577,EHMQZG63392,79,5
3578,JYMSOB30576,40,2
3579,HVNZZZ50561,60,3
3580,AYZVUV43834,16,1
3581,RHRZXI08884,97,6
3582,JMMTBB97267,39,2
3583,SLEJAG19216,81,6
3584,ZULKAC13968,67,6
3585,OQVLXZ48343,54,3
3586,LGCCCK87525,100,6
3587,ITVLUE59345,20,1
3588,QPDLXZ74948,77,7
3589,QKUHTY72318,66,5
3590,SYWBDG55714,47,4
3591,BRHECC12370,61,3
3592,HPJQYG34817,56,4
3593,AROCHA91302,64,3
3594,GKPLNK59240,84,5
3595,VSSBQF66921,99,5
3596,PDWQOZ11230,54,3
3597,CPFDRG01534,45,3
3598,QNBLKY00281,69,2
3599,AVOJDA81368,73,4
3600,LBDEPV08206,70,3
3601,FUCQYA68966,115,6
3602,TETUAY60236,90,4
3603,ZZAFJU89360,78,7
3604,CMLTLE78087,51,4
3605,DCFTYL63837,36,2
3606,PGEAYN96315,81,4
3607,CJJBXH74377,78,4
3608,LCKJCL91197,85,4
3609,NMIVJM41917,31,2
3610,YCHGJQ58511,56,4
3611,ZWKTJA72867,53,2
3612,IFODEV75631,28,1
3613,HYZXWX17906,72,4
3614,SFHTRJ00022,79,5
3615,XDPZZT18255,58,4
3616,DRNFRN68892,56,6
3617,WOGIML92335,77,5
3618,MMRREQ31563,95,5
3619,DTZBWQ89102,60,4
3620,AGATKH75448,55,3
3621,TISOOF50155,60,2
3622,KBYWSA76052,61,2
3623,HUMEPI62456,36,2
3624,SDOFKB76892,62,3
3625,UMJZZV12578,94,5
3626,WZXMYO15853,78,5
3627,RVRBYP95462,66,4
3628,PTKWKT10223,25,2
3629,SMRLFU10637,87,5
3630,DEGFHI08354,56,4
3631,VWNXKQ57404,112,7
3632,DJGFVM17627,69,4
3633,YTZKGU27072,142,8
3634,UBNZXB18914,36,2
3635,UADMFF09249,78,4
3636,FRQMZP32538,68,4
3637,FLMRLD92605,71,6
3638,TNWWLR47515,78,4
3639,LEFVXD70183,123,6
3640,LASLCA79683,41,3
3641,QVTDVT53848,65,6
3642,NNTEBY21734,43,2
3643,CCOIYX61318,71,4
3644,IMEZHK46398,53,4
3645,CUFGGT25050,67,4
3646,LVUSWQ02018,69,4
3647,YHLLCX22851,81,6
3648,JMRIQZ77673,50,4
3649,QOXBEJ47140,74,4
3650,SJPEVV99873,60,4
3651,BBMLVP18658,66,3
3652,FVAWJA02928,94,6
3653,VYKEBO96884,91,7
3654,TEXZXY31489,76,4
3655,HZDISX16001,86,5
3656,KKRIBU92889,71,3
3657,EQFQVK09019,108,7
3658,HHKABP37928,67,5
3659,VKLOEN03194,70,5
3660,ECUQBJ49157,89,8
3661,NAVCIY47123,91,6
3662,VWSRGU73552,57,4
3663,LRSTLB72261,31,2
3664,EBWUMA22849,39,3
3665,ZTBCPG74695,73,4
3666,XUUCSW19953,44,3
3667,LDPERE49783,59,5
3668,JFBQDS50385,70,3
3669,IKOJZN73176,41,4
3670,MQEDPK58420,103,7
3671,ISGIQY78254,78,4
3672,TOYCLF78943,118,6
3673,XKEYRH80334,51,4
3674,ECZBNN95988,53,3
3675,XSTYIP03979,85,6
3676,RTFAUQ15802,65,6
3677,RFUHYX58014,70,4
3678,MKBBJW63986,29,2
3679,DDKDXH64553,114,7
3680,VMFWFP14265,51,3
3681,AVUVXN27130,66,4
3682,OCAKNN04918,39,2
3683,WFZWXC95567,69,4
3684,GCPBYH47969,83,5
3685,AYWMBZ29342,36,3
3686,RPYBVT47480,62,4
3687,NFBSZO31025,54,3
3688,QFALDC66137,45,2
3689,TMTDHV64341,76,4
3690,LOVMTL82476,69,3
3691,UPLTOR69762,126,5
3692,VVGALI31225,69,3
3693,FFHHCS37184,127,6
3694,WMUFVW98155,82,5
3695,EJUMHN11592,57,3
3696,FZONFO88684,126,8
3697,NRJWJA44898,55,4
3698,ZDXHZR43108,66,5
3699,FBVEHP34270,43,3
3700,RJGDHG64414,71,5
3701,GFUMHH17773,80,5
3702,VGMNNF11315,111,6
3703,VVVNQU77882,112,6
3704,NLXWRX17342,108,6
3705,XWOZBR05481,96,5
3706,OAMOLT35182,70,3
3707,BQIKML10946,46,3
3708,XEKVKH31041,89,5
3709,WDUCTG19490,57,4
3710,FEXYJE16703,99,7
3711,EXYKIB63897,24,1
3712,JYNHOU83786,60,3
3713,VUMBNO06920,73,5
3714,RSUUPB90118,55,4
3715,ZGAJUX36501,58,3
3716,RRSSJI00151,38,1
3717,FLAVFO48329,56,4
3718,TQOKJZ21741,49,4
3719,PUJMCP30301,44,2
3720,PVWDSU85102,34,3
3721,ZQOIIC47133,50,5
3722,XKCBTH69407,91,5
3723,QMCIOM34707,52,3
3724,BQZGDA97568,63,4
3725,WISOHF12716,77,4
3726,UJUWSU89243,92,4
3727,USCSPG85747,54,3
3728,LEVJOE89761,93,6
3729,IXMIGS25473,101,5
3730,FKYQRL05653,70,4
3731,EYGTCV24326,112,7
3732,PSPOUK43518,88,5
3733,JTRIMG09964,73,4
3734,DEQAWS71185,54,3
3735,FQJLBC07611,90,6
3736,LIYCRY00773,72,4
3737,OGQEQV00437,73,3
3738,SATBDJ40380,77,5
3739,VHLPHV66983,39,1
3740,KPGEHT26187,85,5
3741,DZGKLF23757,63,5
3742,NBVLMK11462,31,2
3743,CNVHQW03717,83,6
3744,CPTEGU09963,47,4
3745,TYQOJH17493,81,6
3746,MGFGCC00233,76,4
3747,WWVQQR45961,66,4
3748,GRGYOX38329,90,5
3749,AKFLJM10165,34,2
3750,YIBLTD74480,66,4
3751,MLJNEG73244,73,4
3752,KPGCHK26377,90,5
3753,UULWPW68121,57,4
3754,HGTADW75423,158,9
3755,LBRJNG42171,74,5
3756,JURLTG69829,105,5
3757,NDMPCB27309,69,4
3758,IIQCZZ20927,76,3
3759,RCSUGJ61086,86,6
3760,JRSJFP45441,105,8
3761,KUMFMQ62443,66,4
3762,XEKSWW91746,67,5
3763,XOZWPW19661,73,3
3764,PJGABJ04454,64,3
3765,USQTTY67140,105,5
3766,IKBGAV76487,90,5
3767,RXYBNJ77365,93,6
3768,EAGMJM53812,32,2
3769,QVVGNP15788,57,4
3770,DGIZAN82156,68,4
3771,PTJFKP95819,72,4
3772,NSWVGB90758,66,4
3773,WPZVOS13757,54,4
3774,PZMZJC06049,114,6
3775,VWRPWB30368,131,6
3776,FYSCOU35689,74,4
3777,SZVTZB57640,95,6
3778,GNVVPI99060,68,6
3779,BVHJFB14150,83,5
3780,DIYAWG90183,44,3
3781,RKMOGD26366,54,3
3782,WQJMLF11763,97,6
3783,QVXTYK90312,73,6
3784,RNAATJ97681,53,3
3785,FAFEWM08786,87,6
3786,WYSMHG31555,58,4
3787,HPYETA75502,19,2
3788,SCILEH47113,97,6
3789,QKNVTB08525,89,6
3790,UZDYTI66613,63,4
3791,ISGYQQ81942,72,6
3792,WGUEPQ63871,90,5
3793,IPWHMX00707,123,8
3794,TNKNVP25123,64,2
3795,ROHJXC65643,76,4
3796,XOTYLN15499,71,4
3797,SLVDGW04543,12,2
3798,DNISBO18214,77,4
3799,OQZUCC75028,65,5
3800,JKESWF76660,89,6
3801,LJLBSB64179,57,5
3802,BJPGEK27478,82,4
3803,YTQMVI35768,65,5
3804,TSJOWX75483,43,4
3805,DBNZNF84689,77,5
3806,HAKJJO53433,19,1
3807,DOMOCS58711,65,4
3808,MQXUYP84417,96,6
3809,ILEEMJ47698,50,5
3810,PAEUCI65156,73,4
3811,OUHMKX46585,60,4
3812,XUQLEQ95801,56,4
3813,YCDLWP26776,109,6
3814,ZMEMXW17895,36,2
3815,RFGNWP72671,72,4
3816,YOMKQJ15945,54,3
3817,YWBBUZ54240,44,2
3818,APZHNQ38403,49,5
3819,TQTIRJ35534,74,5
3820,FQINZT28578,46,4
3821,ZBMPYO37872,54,3
3822,WVCQIL01266,48,2
3823,DVESYN78282,80,5
3824,HCFTPW32571,105,8
3825,ARFTXR42941,72,5
3826,ZDRKXE34497,77,4
3827,XCNREZ45652,90,5
3828,EWSGDF16663,36,2
3829,DQWFNQ74248,130,8
3830,DCCBKZ30985,96,5
3831,QSEYOH04471,64,4
3832,PVACQC14311,58,2
3833,KBPOQX38645,83,5
3834,TZQXLR79210,51,3
3835,CZPOVQ74232,69,3
3836,GALTVB39975,88,6
3837,IXKFOY74872,87,5
3838,QQMFWP41858,87,5
3839,PGAQJT16656,41,3
3840,LFAFXK88662,119,7
3841,HUAMBK50172,95,5
3842,HACRNR00226,58,3
3843,RUJDMC20435,61,5
3844,XZBKBS10960,80,3
3845,GJEEUY62049,44,3
3846,DSRSJD87426,64,4
3847,YMNHCI11436,46,4
3848,BUUGVV34605,28,2
3849,SYSVSQ77797,96,6
3850,YLPCKQ11567,86,7
3851,MBIQGY01352,71,3
3852,CHQZEC82092,55,4
3853,NHGQJN91303,95,6
3854,KQRQTT01074,140,8
3855,PCJQWF50102,29,1
3856,KOIWUB19396,42,2
3857,UWZOVV78016,71,5
3858,NMGPCG14251,132,8
3859,WDATJO62478,80,6
3860,CVEZZO36102,53,4
3861,AQGBEI98303,61,5
3862,XYXYTR78020,56,3
3863,XCMAQJ75165,78,4
3864,VNWJMM53654,74,5
3865,KMRVFU08608,126,7
3866,CDONPQ67630,54,3
3867,LOMFCU70445,95,5
3868,VMXXRB89201,33,2
3869,SQPFLG87626,89,5
3870,CHUQGY90736,91,5
3871,NMGDYD85500,74,3
3872,VEEQRE11622,65,4
3873,CALRLE46086,117,7
3874,PZRDOS14750,84,4
3875,XKJZBA03249,37,2
3876,RCSIUR51331,67,4
3877,QGAYIT76055,75,4
3878,CMMUIZ61925,18,1
3879,FJUTRZ31508,64,3
3880,WYINLO31048,65,4
3881,GFWAUT10730,105,7
3882,VLPKWR87192,98,5
3883,GEPCRI83171,30,3
3884,VDWYTH64292,66,4
3885,HXJPOJ48080,40,2
3886,WCYBIA57312,66,4
3887,QGHFFW96828,131,7
3888,ICSRIS25574,60,3
3889,VTXKPS81872,45,2
3890,HXBZLN01041,114,6
3891,ZHZWTC50393,42,3
3892,RHTDAX44764,78,5
3893,TEHUER43051,61,4
3894,TTKKDY28547,107,6
3895,KGWPCB91538,75,5
3896,HYUESN56861,92,4
3897,JQIOFJ18088,55,4
3898,CUZIFA42930,23,1
3899,BRPFBK53781,50,3
3900,CXLMYS11823,97,5
3901,WBDLLB92362,83,5
3902,XPUEKK77704,98,6
3903,IOIACX82836,28,2
3904,IKDARI15884,56,3
3905,KDSYFV64633,47,4
3906,GOMLFK03339,62,3
3907,ROBTLP23095,86,6
3908,ZJXZNW02279,91,6
3909,KZTNNR40147,144,8
3910,EZOMGJ80541,88,6
3911,USVQZT64896,67,4
3912,NBVNAD65216,72,4
3913,IATULG40406,68,5
3914,YAEBJS06397,112,7
3915,JTNIWW55540,91,6
3916,CBTVCX44143,90,5
3917,PMGTVX32793,69,5
3918,FCLRMS71497,104,6
3919,GFPEAD97425,58,4
3920,PNCGNN72447,65,4
3921,GURYKW97701,62,5
3922,THSDBA70494,78,4
3923,FJMTYZ29619,52,3
3924,WUBGPW52333,52,6
3925,GVDCCC50963,61,4
3926,BTVBGS01099,70,4
3927,VBKTTT40361,70,5
3928,MEUJZR25906,76,4
3929,RLRLYP50689,29,3
3930,UQLHFQ16404,137,8
3931,EBKVLW30393,41,3
3932,QDMHRK51300,70,4
3933,TNYPVC02518,80,4
3934,BMCTLG07785,52,2
3935,WQOFKC93956,53,4
3936,YMSUFW02456,71,4
3937,JAHAWP45283,45,2
3938,FMZAOX20566,52,4
3939,WAAOOF98515,88,5
3940,UIEMOV65008,73,5
3941,PEWJJW06773,53,2
3942,MWBEYY24854,24,1
3943,MCPKUN41228,107,7
3944,RNSZHZ87154,69,5
3945,DVZJJL76035,31,4
3946,SWRTHG38217,46,2
3947,MGKSFS99128,38,2
3948,ZLYTOY40320,51,3
3949,TUWFVG93138,86,5
3950,JEMTLB34996,79,5
3951,KFPMKL39381,44,3
3952,BSGWAS68123,87,4
3953,SZAYVG79034,60,3
3954,NJMMJD42899,54,3
3955,UFBOEB57697,85,4
